facility_id;address;city;medium;meter_id;meter_manufacturer;gateway_id;gateway_product_model;phone;ip;port;gateway_status;meter_status;utc_offset
466;Parkvägen 54;Perstorp;District heating;68349283;ELV;12046840;CMi2110;0037282172817;NULL;NULL;OK;OK;+1
467;Parkvägen 48;Perstorp;District heating;68349289;ELV;12046846;CMi2110;0037282172823;NULL;NULL;OK;OK;+1
468;Parkvägen 44;Perstorp;District heating;68349226;ELV;12046860;CMi2110;0037282172737;NULL;NULL;OK;OK;+1
469;Jeans väg 19;Perstorp;District heating;67190475;ELV;12022352;CMi2110;0037282074996;NULL;NULL;OK;OK;+1
470;Jeans väg 35;Perstorp;District heating;68349305;ELV;12046914;CMi2110;0037282172594;NULL;NULL;OK;OK;+1
471;Jeans väg 21;Perstorp;District heating;68139934;ELV;12041061;CMi2110;07190000502460;NULL;NULL;OK;OK;+1
472;Parkvägen 57;Perstorp;District heating;68349285;ELV;12046839;CMi2110;0037282172816;NULL;NULL;OK;OK;+1
473;Jeans väg 30;Perstorp;District heating;67606304;ELV;12032001;CMi2110;07190000355021;NULL;NULL;OK;OK;+1
474;Jeans väg 49;Perstorp;District heating;68349276;ELV;12046868;CMi2110;0037282172745;NULL;NULL;OK;OK;+1
475;Svampvägen 15;Perstorp;District heating;68349326;ELV;12046389;CMi2110;+37282172576;NULL;NULL;OK;OK;+1
476;Rydbovägen 26;Perstorp;District heating;67841503;ELV;12035347;CMi2110;07190000417002;NULL;NULL;OK;OK;+1
477;Svampvägen 13;Perstorp;District heating;67841378;ELV;12035355;CMi2110;07190000417068;NULL;NULL;OK;OK;+1
478;Jeans väg 17;Perstorp;District heating;68349223;ELV;12046884;CMi2110;0037282172761;NULL;NULL;OK;OK;+1
479;Jeans väg 25;Perstorp;District heating;68349264;ELV;12046895;CMi2110;0037282172771;NULL;NULL;OK;OK;+1
480;Jeans väg 07;Perstorp;District heating;68349227;ELV;12046858;CMi2110;0037282172735;NULL;NULL;OK;OK;+1
481;Parkvägen 63;Perstorp;District heating;67606238;ELV;12032018;CMi2110;07190000355026;NULL;NULL;OK;OK;+1
482;Jeans väg 02;Perstorp;District heating;67606281;ELV;12032008;CMi2110;07190000355032;NULL;NULL;OK;OK;+1
483;"Jeans väg 04 ";Perstorp;District heating;67606271;ELV;12018275;CMi2110;07190000436534;NULL;NULL;OK;OK;+1
484;Jeans väg 29;Perstorp;District heating;68349241;ELV;12046855;CMi2110;0037282172732;NULL;NULL;OK;OK;+1
485;Parkvägen 52;Perstorp;District heating;68349318;ELV;12046930;CMi2110;0037282172607;NULL;NULL;OK;OK;+1
486;Jeans väg 08;Perstorp;District heating;68349225;ELV;12046867;CMi2110;0037282172744;NULL;NULL;OK;OK;+1
487;Jeans väg 18;Perstorp;District heating;68349229;ELV;12046869;CMi2110;0037282172746;NULL;NULL;OK;OK;+1
488;Jeans väg 22;Perstorp;District heating;67606166;ELV;12032037;CMi2110;0037282073506;NULL;NULL;OK;OK;+1
489;Jeans väg 43;Perstorp;District heating;68349267;ELV;12046852;CMi2110;0037282172729;NULL;NULL;OK;OK;+1
490;Svampvägen 11;Perstorp;District heating;68349324;ELV;12046960;CMi2110;0037282172798;NULL;NULL;OK;OK;+1
491;Jeans väg 26;Perstorp;District heating;67190527;ELV;12022345;CMi2110;07190000388942;NULL;NULL;OK;OK;+1
492;Parkvägen 61;Perstorp;District heating;68349270;ELV;12046825;CMi2110;0037282172802;NULL;NULL;OK;OK;+1
493;Parkvägen 56;Perstorp;District heating;67606240;ELV;12032016;CMi2110;07190000355034;NULL;NULL;OK;OK;+1
494;Parkvägen 42;Perstorp;District heating;68349284;ELV;12046835;CMi2110;0037282172812;NULL;NULL;OK;OK;+1
495;Jeans väg 37;Perstorp;District heating;68349266;ELV;12046886;CMi2110;0037282172763;NULL;NULL;OK;OK;+1
496;Jeans väg 45;Perstorp;District heating;68349263;ELV;12046894;CMi2110;0037282172770;NULL;NULL;OK;OK;+1
497;Jeans väg 20;Perstorp;District heating;68349221;ELV;12046885;CMi2110;0037282172762;NULL;NULL;OK;OK;+1
498;Jeans väg 51;Perstorp;District heating;68349228;ELV;12046859;CMi2110;0037282172736;NULL;NULL;OK;OK;+1
499;Jeans väg 39;Perstorp;District heating;68349265;ELV;12046897;CMi2110;0037282172773;NULL;NULL;OK;OK;+1
500;Jeans väg 24;Perstorp;District heating;68349269;ELV;12046887;CMi2110;0037282172764;NULL;NULL;OK;OK;+1
501;Jeans väg 47;Perstorp;District heating;68349224;ELV;12046877;CMi2110;0037282172754;NULL;NULL;OK;OK;+1
502;Jeans väg 53;Perstorp;District heating;68349230;ELV;12046856;CMi2110;0037282172733;NULL;NULL;OK;OK;+1
503;Jeans väg 01;Perstorp;District heating;68139948;ELV;12041037;CMi2110;07190000502453;NULL;NULL;OK;OK;+1
504;Musikvägen 12;Perstorp;District heating;67841504;ELV;12035930;CMi2110;07190000417149;NULL;NULL;OK;OK;+1
505;Musikvägen 01;Perstorp;District heating;67841373;ELV;12036151;CMi2110;07190000417135;NULL;NULL;OK;OK;+1
506;Stråkvägen 11;Perstorp;District heating;67841370;ELV;12036152;CMi2110;07190000417134;NULL;NULL;OK;OK;+1
507;Musikvägen 02;Perstorp;District heating;67841440;ELV;12036132;CMi2110;07190000417081;NULL;NULL;OK;OK;+1
508;Verkstadsgatan 20;Perstorp;District heating;67716567;ELV;12034440;CMi2110;07190000406951;NULL;NULL;OK;OK;+1
509;Solovägen 09;Perstorp;District heating;67841389;ELV;12036170;CMi2110;07190000417116;NULL;NULL;OK;OK;+1
510;Parkvägen 16;Perstorp;District heating;67841453;ELV;12035313;CMi2110;07190000417036;NULL;NULL;OK;OK;+1
511;Duettvägen 07;Perstorp;District heating;67841424;ELV;12036119;CMi2110;07190000417093;NULL;NULL;OK;OK;+1
512;Järnvägsgatan 45;Perstorp;District heating;67841499;ELV;12035330;CMi2110;07190000417021;NULL;NULL;OK;OK;+1
513;Lärkvägen 33;Perstorp;District heating;67841435;ELV;12036113;CMi2110;07190000417099;NULL;NULL;OK;OK;+1
514;Stockholmsvägen 22;Perstorp;District heating;67841509;ELV;12035322;CMi2110;07190000417014;NULL;NULL;OK;OK;+1
515;Klockarevägen 10;Perstorp;District heating;67841422;ELV;12036105;CMi2110;07190000417107;NULL;NULL;OK;OK;+1
516;Järnvägsgatan 47;Perstorp;District heating;67841481;ELV;12036148;CMi2110;07190000417139;NULL;NULL;OK;OK;+1
517;Lärkvägen 35;Perstorp;District heating;67841371;ELV;12036144;CMi2110;07190000417137;NULL;NULL;OK;OK;+1
518;Stockholmsvägen 11;Perstorp;District heating;67841477;ELV;12035338;CMi2110;07190000417011;NULL;NULL;OK;OK;+1
519;Aspvägen 05;Perstorp;District heating;67841379;ELV;12035370;CMi2110;07190000417051;NULL;NULL;OK;OK;+1
520;Björkvägen 03;Perstorp;District heating;67841508;ELV;12035372;CMi2110;07190000417048;NULL;NULL;OK;OK;+1
521;Rönnvägen 08;Perstorp;District heating;67970057;ELV;12037110;CMi2110;07190000426181;NULL;NULL;OK;OK;+1
522;Rönnvägen 05;Perstorp;District heating;67970107;ELV;12037096;CMi2110;07190000426188;NULL;NULL;OK;OK;+1
523;Rönnvägen 01;Perstorp;District heating;67970033;ELV;12037090;CMi2110;07190000426198;NULL;NULL;OK;OK;+1
