41934109;Vintervägen 16;Älmhult;Heat, Return temp;60090;ELV;12002895;CMi2110;0767646504;NULL;NULL;OK;OK
41933893;Källargatan 8;Älmhult;Heat, Return temp;62422;ELV;12006463;CMi2110;0727295231;NULL;NULL;OK;OK
41934201;Östergatan 28;Älmhult;Heat, Return temp;62537;ELV;12004119;CMi2110;0727298985;NULL;NULL;OK;OK
41934214;S Esplanaden 25;Älmhult;Heat, Return temp;62529;ELV;12003810;CMi2110;0727299313;NULL;NULL;OK;OK
41933995;Kungsgatan 33;Älmhult;Heat, Return temp;60419;ELV;12002837;CMi2110;0722042038;NULL;NULL;OK;OK
41933957;Kungsgatan 31;Älmhult;Heat, Return temp;60084;ELV;12002843;CMi2110;0767693316;NULL;NULL;OK;OK
41933919;Freja plan 3;Älmhult;Heat, Return temp;60508;ELV;12002575;CMi2110;0727265192;NULL;NULL;OK;OK
41934155;Baldersgatan 8;Älmhult;Heat, Return temp;60407;ELV;12002885;CMi2110;0767683437;NULL;NULL;OK;OK
41934262;Källargatan 4;Älmhult;Heat, Return temp;60086;ELV;12002955;CMi2110;0767673638;NULL;NULL;OK;OK
41934196;Östergatan 22;Älmhult;Heat, Return temp;62563;ELV;12004116;CMi2110;0727298996;NULL;NULL;OK;OK
42743133;Källargatan 16;Älmhult;Heat, Return temp;60679;ELV;12003575;CMi2110;0727279912;NULL;NULL;OK;OK
41934159;Västra Björkgatan 3;Älmhult;Heat, Return temp;62572;ELV;12004052;CMi2110;0727295292;NULL;NULL;OK;OK
42689919;Päronvägen 1;Älmhult;Heat, Return temp;59426;ELV;12001335;CMi2110;0761461927;NULL;NULL;OK;OK
41933391;Baldersgatan 5;Älmhult;Heat, Return temp;60850;ELV;12003581;CMi2110;0727280149;NULL;NULL;OK;OK
41933397;Källargatan 15;Älmhult;Heat, Return temp;69455;ELV;12011262;CMi2110;0725215561;NULL;NULL;OK;OK
41933403;Källargatan 26;Älmhult;Heat, Return temp;69478;ELV;12011325;CMi2110;0725214784;NULL;NULL;OK;OK
41933409;Baldersgatan 15;Älmhult;Heat, Return temp;73896;ELV;12011337;CMi2110;0722412454;NULL;NULL;OK;OK
41933416;N Krongatan;Älmhult;Heat, Return temp;69463;ELV;12011287;CMi2110;0725215234;NULL;NULL;OK;OK
41933420;Baldersgatan 32;Älmhult;Heat, Return temp;69449;ELV;12011291;CMi2110;0725215329;NULL;NULL;OK;OK
41933425;Ö Esplanaden 15;Älmhult;Heat, Return temp;69559;ELV;12011233;CMi2110;0722478429;NULL;NULL;OK;OK
41933431;Östra Esplanaden 6;Älmhult;Heat, Return temp;69782;ELV;12011348;CMi2110;0722223542;NULL;NULL;OK;OK
41933436;S Krong 3 - Östergat;Älmhult;Heat, Return temp;69475;ELV;12011327;CMi2110;0725215148;NULL;NULL;OK;OK
41933439;Ö Esplanaden 3;Älmhult;Heat, Return temp;73842;ELV;12011286;CMi2110;0722339422;NULL;NULL;OK;OK
41933444;Köpmangatan 31;Älmhult;Heat, Return temp;75360;ELV;12006264;CMi2110;07190000315865;NULL;NULL;OK;OK
41933450;N Krongatan 8;Älmhult;Heat, Return temp;75381;ELV;12006099;CMi2110;07190000315878;NULL;NULL;OK;OK
41933454;N Krongatan 5;Älmhult;Heat, Return temp;68136;ELV;12011866;CMi2110;07190000240698;NULL;NULL;OK;OK
41933458;Norra Krongatan 3;Älmhult;Heat, Return temp;68158;ELV;12011646;CMi2110;07190000240617;NULL;NULL;OK;OK
41933472;Prinsgatan 14;Älmhult;Heat, Return temp;69784;ELV;12011185;CMi2110;0725434134;NULL;NULL;OK;OK
41933476;Danska vägen 4;Älmhult;Heat, Return temp;73893;ELV;12011317;CMi2110;0725214783;NULL;NULL;OK;OK
